Sentence,Sentiment,Topic,Topic Score
Adult emergency room is a pain they are so slow they talk too much in stead of attending the people they too busy talking about their own personal problems or w.e like really you could be dying and they still work slow  just waiting in the E.R area on the line takes a min because they busy chi chatting to the others .,-0.7269,4,0.7071812748908997
Emergency service is bad here.,-0.7269,4,0.6901609897613525
"Awful, awful experience.",-0.7184,4,0.6725085973739624
Like wtf I how stupid are these people.,-0.6908,4,0.7241103649139404
WTF!!!,-0.6884,4,0.652925968170166
Wtf!!!,-0.6884,4,0.652925968170166
Not even worth a rating but I guess I'll be forced to give 1 star!,-0.6833,4,0.657841145992279
Her frustration had set in and she was exhausted so she left to go home without treatment.,-0.6808,4,0.6651520729064941
This place is a disaster!,-0.6588,4,0.6804094314575195
HORRIBLE service.,-0.6408,4,0.6639434695243835
If I could give Lincoln no stars I would because every experience I have had with this hospital has been awful.,-0.6369,4,0.714942455291748
If I could only give this horrible hospital 00 stars I would.,-0.628,4,0.7241126894950867
This is the worst hospital ever.,-0.6249,4,0.652915894985199
Lincoln hospital located in the Bronx is the worst hospital that I have ever been in.,-0.6249,4,0.652915894985199
IT WAS HORRENDOUS!,-0.6239,4,0.6529258489608765
"There are dozens of them....arguing and fighting each other in the waiting room, shooting up in the bathroom (TRUE STORY, I saw it with my own eyes smh) and occupying all of the hospital beds so that no one with REAL issues can be treated in a timely manner.",-0.6096,4,0.7210060358047485
Don't go here unless it's life or death.,-0.5994,4,0.6557455062866211
And the shit hole location it's in!,-0.5983,4,0.6881228089332581
This hospital is horrendous.,-0.5859,4,0.6529258489608765
DO NOT COME HERE UNLESS YOU ARE DYING OF A GUNSHOR WOUND OR STAB WOUND.,-0.5859,4,0.7704843282699585
Horrible hospital!,-0.5848,4,0.6529296040534973
I was feeling so sick.,-0.5777,4,0.6804145574569702
They were getting very frustrated having to wait for so long.,-0.5709,4,0.6803600192070007
This is clearly the worst hospital in the fucking world... ive been here for over 7 hours for high blood pressure with a headache thats been going on for a day & a half.,-0.5574,4,0.6556260585784912
"I personally knew two people who died after being ""treated"" in their filthy ER for relatively minor ailments.",-0.5574,4,0.7688899636268616
"To be fair, I later learned from Guest Relations, that they do have a terrible problem with drug addicts at this hospital so I'm sure the staff is just jaded at this point.",-0.5456,4,0.728996753692627
This has always been a bad hospital and I see much hasn't changed in over the years.,-0.5423,4,0.6541540026664734
I too had bad experiences with the ER at Lincoln Hospital as a child.,-0.5423,4,0.6529298424720764
To make a long horrible story short I waited 5 hours and was never seen.,-0.5423,4,0.6777665019035339
It smells bad n it's so over crowded.,-0.5423,4,0.6802352666854858
This is a very badly run hospital.,-0.5256,4,0.6529264450073242
it's the wrong place!,-0.5255,4,0.6804162859916687
He was extremely rude and unwelcoming.,-0.5095,4,0.6802464127540588
hospital and some people that work there are very rude,-0.5095,4,0.7028120160102844
"The purpose of going to the emergency room is to see a doctor,when you're very sick & need help quickly.",-0.4989,4,0.7617587447166443
I went to the ER for an alarming rash on my face- after waiting in 2 different areas I was finally called to be seen by an RN for I suppose was a triage.,-0.4939,4,0.6927777528762817
It's a sad situation.,-0.4767,4,0.6804145574569702
Worse ER I have ever been in.,-0.4767,4,0.6529210209846497
My dad had an accident at the job and this one was the the closest hospital.,-0.4767,4,0.7211269736289978
The 30 seconds he gave me of his time was spent telling me I'm wrong and don't know anything.,-0.4767,4,0.6917544007301331
I have seen much worse.,-0.4767,4,0.6779050230979919
No way !!!,-0.4724,4,0.6529297232627869
AVOID this hospital at all costs.,-0.4466,4,0.6529284119606018
I'm getting tired of depending on other people anyway.,-0.4404,4,0.6556703448295593
And when i ask questions the bitch had the nerve to say we are waiting for shift change which was about 45 min away from the time i asked... im like really???,-0.4291,4,0.6598507761955261
Ridiculous!,-0.4199,4,0.6529284715652466
They have an attitude problem with the people.,-0.4019,4,0.6998609900474548
"After more waiting in 2 more different areas, I see a doctor who takes one look at the rash and says ""you need to be treated in the ER immediately"".",-0.4019,4,0.7087735533714294
"And the Doctor treated me as if I were 2 , didn't care, pushed me off to anything and anyone he was able to.",-0.3875,4,0.7320148944854736
I did NOT trust these people with his life and they clearly have ZERO urgency in their emergency room.,-0.3822,4,0.7710520029067993
"Anywho, I head towards Emergency and there is nooooooooooooooooooo indication that there's a clinic.",-0.3818,4,0.6636453866958618
Think twice when going to the Emergency Room.,-0.3818,4,0.7240900993347168
I went with my husband last night for a emergency case.,-0.3818,4,0.7376725077629089
"Why is it called an emergency room,if they make you wait for so many hours?",-0.3818,4,0.7572510242462158
"Deer in the headlight look,oh is that why you're here,nobody told me that,he said.out the door he went and came back with another doctor who said we'll have to send you to another doctor outside va hospital.now we're 4 hrs into my visit,I was annoyed at this point.",-0.3818,4,0.6711747050285339
Im like wtf are you serious?,-0.3818,4,0.6557444334030151
You have the flu?,-0.3818,4,0.652926504611969
I cane to the emergency room to see a doctor.,-0.3818,4,0.6556802988052368
I don't understand how you can be in a emergency room in America for 5 hrs and never be seen.,-0.3818,4,0.6777136921882629
"absolutely avoid or transfer 
at any cost (your experience may vary)

the preceding is a personal opinion....
your experience may vary.",-0.3597,4,0.650911271572113
"not a soul came in and i peed all over myself.... i didn't come here for fun and games, im sick and i dont bother these busy nurses but they do not help each other.",-0.3333,4,0.7160071730613708
"So the previous time I came, (same reason) I walked in and had to sit in the waiting room and I had got there at 4pm and left at 4am, smh.",-0.3182,4,0.7578105926513672
"Wait times are incredibly long, and wait areas are crowded.The staff are as friendly as can be given how stretched thin they are, but still an uncomfortable experience over all.",-0.3182,4,0.7357302308082581
"If I don't get any help from them , then why I will see the doctor over there ?",-0.3089,4,0.7038638591766357
Then I was told that from 5-9 they don't call anybody.. yes 5pm to 9pm.,-0.3089,4,0.6516143083572388
Avoid this hospital at all costs.,-0.296,4,0.6529284119606018
Avoid at all cost if you can.,-0.296,4,0.6784637570381165
"I get to said room, which was sort of a record room, and the clerk there also has no clue.",-0.296,4,0.7143300175666809
I'm 100% serious!!!,-0.2905,4,0.6529291868209839
I would not recommend a visit to their ER unless you plan to spend the whole day there.,-0.2755,4,0.723229169845581
I never experience anything like this.,-0.2755,4,0.673119843006134
"I have been treated like crap, given the ""Run around"" since I got here, went to appointments that were cancelled without notification, told to call the Pharmacy after hours, given a Primary doctor on her last day before retirement, and on and on.",-0.2732,4,0.6947184205055237
"I have had nausea ALL day, I've vomited everything I've ingested since this morning no matter what I consume.",-0.2732,4,0.6769981980323792
"He was taken into ER at 10am with a deep open wound, cut with a grinding saw.",-0.2732,4,0.6777700781822205
But I will say gross weather like November was really awful and being pregnant that service makes a nice plus.,-0.2716,4,0.6864759922027588
I can tell you i will start with the ambulance who came to my home thank you.The triage nurse at the Lincoln no thanxs she has no people skills at all.,-0.2263,4,0.668992817401886
"That was a fairly fast process and the guy who assisted me, made sure I was expedited because of the already wasted minutes.",-0.2263,4,0.6921074390411377
"you can't help where an ambulance takes you but by yourself,  uh-uh.",-0.1603,4,0.7224997878074646
"There never seems to be a wait, you get admitted immediately and see a nurse and doctor with little delay.",-0.1548,4,0.7547383904457092
"She makes me get up and take few steps,  the pain clearly written on my face and asks if I was give a pill.",-0.1531,4,0.6697461009025574
Those people didnt realize how important is to acknowlegde the patient and their concerns.,-0.1511,4,0.6692990064620972
These motherfuckers dont care about your well being,-0.1351,4,0.6665169596672058
"My fucking back hurts,I literally feel like I'm fucking dying and none of you are paying attention to my fucking problem.",-0.1263,4,0.7547234296798706
